ggplot2,dataframe,plot,shiny,dplyr,data.table,matrix,loops,regex,function,for-loop,rstudio,list,time-series,statistics,knitr,csv,subset,r-markdown,python,date,string,vector,regression,apply,plyr,merge,lapply,if-statement,igraph,xts,machine-learning,rcpp,plotly,aggregate,graph,shinyapps,excel,reshape,parallel-processing,web-scraping,bar-chart,package,na,performance,xml,histogram,html,latex,legend,datetime,raster,tidyr,linear-regression,optimization,r-caret,boxplot,lattice,json,split,java,tidyverse,lm,leaflet,zoo,arrays,sorting,heatmap,c++,text-mining,sql,rvest,cluster-analysis,gsub,colors,correlation,tm,time,javascript,glm,reshape2,quantmod,graphics,random-forest,forecasting,shiny-server,data-visualization,linux,data-manipulation,replace,pdf,variables,text,shinydashboard,sapply,lubridate,mean,order,twitter,spatial,mysql,lme4,macos,vectorization,match,indexing,ggmap,random,matlab,grep,import,missing-data,stringr,gis,windows,algorithm,logistic-regression,markdown,predict,rcurl,sum,dataset,rodbc,scatter-plot,posixct,rpy2,count,classification,duplicates,packages,anova,apache-spark,character,bioinformatics,foreach,prediction,grouping,maps,devtools,purrr,css,visualization,geospatial,ggvis,ubuntu,sweave,pca,row,conditional,r-raster,filter,dt,rcharts,bioconductor,database,svm,cran,sql-server,s4,httr,facet,error-handling,mixed-models,r-package,bigdata,rbind,combinations,survival-analysis,read.table,sqldf,simulation,parsing,distribution,sparkr,memory,rjava,3d,c,multiple-columns,unique,join,encoding,roxygen2,frequency,pandoc,sparse-matrix,distance,h2o,label,rows,extract,axis-labels,neural-network,k-means,group-by,pandas,file,image,stata,categorical-data
for-loop,0.037037037037037035,0.006060606060606061,0.02857142857142857,0.07692307692307693,0.03571428571428571,0.034482758620689655,0.01098901098901099,0.0032258064516129032,0.16666666666666666,0.008130081300813009,0,0.16666666666666666,0.010526315789473684,0.07142857142857142,0.06666666666666667,0.25,0.02631578947368421,0.0625,0.5,0.25,0.045454545454545456,0.05,0.0196078431372549,0.1111111111111111,0.015873015873015872,0.1,0.08333333333333333,0.03125,0.007751937984496124,0.3333333333333333,0.14285714285714285,0.3333333333333333,0.5,0.5,0.25,0.14285714285714285,1,0.14285714285714285,0.25,0.06666666666666667,0.06666666666666667,1,1,0.2,0.01282051282051282,0.3333333333333333,0.25,0.5,0.3333333333333333,1,0.16666666666666666,0.25,0.3333333333333333,0.14285714285714285,0.03571428571428571,1,0.25,0.5,0.1111111111111111,0.2,1,0.3333333333333333,0.3333333333333333,1,0.5,0.05263157894736842,0.25,1,0.3333333333333333,0.5,0.14285714285714285,1,0.3333333333333333,0.25,0.5,0.5,0.25,0.1111111111111111,0.3333333333333333,0.5,1,0.5,0.5,1,0.25,1,1,0.5,0.5,0.06666666666666667,0.125,0.07142857142857142,0.3333333333333333,1,0.25,1,0.2,0.3333333333333333,0.5,0.2,0.25,0.5,1,0.03571428571428571,0.2,0.07142857142857142,1,0.16666666666666666,0.5,0.25,0.125,1,1,0.3333333333333333,1,0.2,0.2,0.5,1,0.2,0.07692307692307693,0.16666666666666666,1,1,1,1,0.25,0.5,0.5,1,1,1,0.3333333333333333,0.25,0.05,0.5,0.3333333333333333,1,1,0.3333333333333333,0.5,1,1,1,1,0.5,0.3333333333333333,0.3333333333333333,0.16666666666666666,1,0.5,1,1,1,0.5,0.5,1,0.5,1,1,1,0.1,1,1,1,1,0.25,1,1,1,0.125,0.16666666666666666,1,1,0.16666666666666666,1,0.5,0.5,0.5,0.3333333333333333,0.5,1,1,0.5,1,0.25,0.25,1,1,0.5,0.3333333333333333,1,1,1,0.25,1,0.25,0.25,0.5,1
rstudio,0.018867924528301886,0.0625,0.024390243902439025,0.005319148936170213,0.07692307692307693,0.25,0.2,0.25,0.25,0.1,0.16666666666666666,0,0.2,0.125,0.08333333333333333,0.0033444816053511705,0.07692307692307693,1,0.008771929824561403,0.06666666666666667,0.5,1,0.16666666666666666,0.2,0.5,0.25,0.5,0.16666666666666666,1,0.2,0.3333333333333333,0.16666666666666666,0.2,0.14285714285714285,0.5,0.125,0.05555555555555555,0.2,1,0.16666666666666666,0.2,1,0.043478260869565216,1,1,0.3333333333333333,0.25,0.03225806451612903,0.02,1,0.5,1,0.5,0.5,0.5,0.3333333333333333,1,1,0.16666666666666666,0.5,0.05,1,1,0.06666666666666667,1,1,0.5,0.5,0.1,0.25,0.14285714285714285,0.3333333333333333,1,1,0.5,1,0.3333333333333333,0.5,0.125,0.5,1,1,0.2,0.25,0.5,0.1,1,0.05,0.5,1,0.034482758620689655,0.3333333333333333,0.25,1,1,0.5,1,1,0.1,1,0.09090909090909091,0.5,0.041666666666666664,1,1,1,1,1,1,1,0.5,1,0.5,0.3333333333333333,0.041666666666666664,1,0.5,0.017543859649122806,1,1,1,0.2,0.25,0.3333333333333333,0.5,1,0.5,0.5,1,0.08333333333333333,0.5,0.041666666666666664,0.5,1,1,0.5,1,1,0.07692307692307693,1,0.047619047619047616,0.3333333333333333,0.5,0.3333333333333333,0.043478260869565216,0.2,1,0.5,0.5,1,0.25,1,0.25,0.5,0.25,1,0.3333333333333333,0.5,0.3333333333333333,0.5,1,0.25,1,0.25,0.3333333333333333,1,1,1,1,1,1,1,1,0.3333333333333333,0.25,0.14285714285714285,0.5,0.3333333333333333,1,0.5,1,0.1,0.16666666666666666,1,0.05263157894736842,1,1,0.3333333333333333,1,0.3333333333333333,0.5,1,0.5,1,0.3333333333333333,1,0.2,0.5,1,1
list,0.045454545454545456,0.002570694087403599,0.05555555555555555,0.1,0.03125,0.045454545454545456,0.007874015748031496,0.010101010101010102,0.05263157894736842,0.011627906976744186,0.010526315789473684,0.2,0,0.14285714285714285,0.2,0.3333333333333333,0.041666666666666664,0.047619047619047616,0.5,0.125,0.0625,0.024390243902439025,0.009259259259259259,0.3333333333333333,0.034482758620689655,0.0625,0.02,0.014492753623188406,0.05555555555555555,0.3333333333333333,0.1111111111111111,0.3333333333333333,0.5,1,0.1111111111111111,0.2,1,0.125,1,0.3333333333333333,0.5,0.5,0.25,0.2,0.05,0.05263157894736842,1,0.25,1,1,1,0.25,0.25,0.5,0.16666666666666666,0.3333333333333333,1,1,0.041666666666666664,0.037037037037037035,1,0.1111111111111111,0.3333333333333333,1,0.5,0.022222222222222223,0.041666666666666664,1,0.25,0.5,1,0.5,0.5,0.5,1,0.3333333333333333,1,1,1,0.3333333333333333,0.25,1,0.5,1,1,1,0.5,1,0.16666666666666666,0.16666666666666666,0.5,0.0625,0.125,1,0.14285714285714285,1,0.3333333333333333,0.2,0.25,1,0.3333333333333333,0.5,1,0.25,0.14285714285714285,0.038461538461538464,1,0.3333333333333333,0.2,0.16666666666666666,0.5,0.3333333333333333,1,1,1,0.5,1,0.5,1,1,0.1111111111111111,0.5,1,0.5,1,1,0.16666666666666666,1,0.25,1,0.5,1,0.1,0.5,0.16666666666666666,1,0.2,1,1,0.125,1,0.5,0.5,1,1,1,1,0.14285714285714285,0.16666666666666666,1,0.16666666666666666,1,1,1,0.3333333333333333,1,1,1,0.2,1,1,1,1,1,0.5,0.1111111111111111,0.14285714285714285,1,1,1,0.25,0.25,1,1,0.125,1,1,0.5,0.5,0.16666666666666666,0.09090909090909091,0.5,1,0.16666666666666666,1,1,0.5,1,1,0.5,0.07692307692307693,1,1,0.5,0.5,0.3333333333333333,0.07692307692307693,0.3333333333333333,1,1
time-series,0.009345794392523364,0.015873015873015872,0.01,0.2,0.038461538461538464,0.034482758620689655,0.0625,0.043478260869565216,1,0.125,0.07142857142857142,0.125,0.14285714285714285,0,0.017543859649122806,1,0.058823529411764705,0.05263157894736842,1,0.041666666666666664,0.022727272727272728,0.5,0.16666666666666666,0.02564102564102564,0.08333333333333333,0.125,0.07142857142857142,0.14285714285714285,0.5,1,0.007194244604316547,0.05,0.5,0.25,0.047619047619047616,0.1111111111111111,1,0.25,0.5,0.25,1,0.5,0.2,0.16666666666666666,0.3333333333333333,0.5,0.5,1,1,0.3333333333333333,0.02564102564102564,0.14285714285714285,0.5,0.09090909090909091,0.3333333333333333,0.3333333333333333,1,1,1,0.25,0.5,0.2,0.3333333333333333,1,0.020833333333333332,0.25,0.2,0.3333333333333333,0.5,1,0.3333333333333333,1,0.07692307692307693,1,0.5,0.07692307692307693,1,0.02857142857142857,1,0.5,1,0.14285714285714285,1,0.25,0.010638297872340425,1,0.16666666666666666,1,0.2,0.3333333333333333,1,1,1,1,0.5,0.5,0.14285714285714285,0.5,0.3333333333333333,1,1,0.2,1,0.25,1,0.125,1,0.5,0.125,0.5,0.3333333333333333,0.09090909090909091,1,1,1,0.25,0.3333333333333333,1,0.5,1,0.5,0.125,1,0.3333333333333333,0.2,1,0.5,0.2,0.5,0.5,1,0.5,1,0.5,1,0.05263157894736842,0.2,0.16666666666666666,1,0.5,1,0.5,1,1,0.5,1,0.3333333333333333,0.5,0.3333333333333333,0.25,0.5,1,0.3333333333333333,1,1,0.2,0.5,1,1,1,1,0.5,0.3333333333333333,1,0.5,1,0.5,1,1,1,0.2,1,0.5,1,0.25,1,0.5,1,0.3333333333333333,0.5,0.3333333333333333,1,1,0.1111111111111111,1,1,1,1,0.5,0.5,0.3333333333333333,0.5,0.1111111111111111,0.5,1,0.2,1,1,0.5,0.5
statistics,0.015625,0.023809523809523808,0.013333333333333334,0.2,0.125,0.16666666666666666,0.03333333333333333,0.058823529411764705,1,0.030303030303030304,0.06666666666666667,0.08333333333333333,0.2,0.017543859649122806,0,0.25,0.1111111111111111,0.14285714285714285,1,0.022222222222222223,0.14285714285714285,0.3333333333333333,0.09090909090909091,0.010101010101010102,0.1111111111111111,0.07692307692307693,0.5,1,0.5,1,0.2,0.016666666666666666,1,1,0.125,0.06666666666666667,1,0.1,1,0.25,1,0.16666666666666666,0.25,0.2,0.14285714285714285,0.3333333333333333,0.05263157894736842,1,0.5,1,1,0.5,1,0.02631578947368421,0.1111111111111111,0.5,0.3333333333333333,0.5,0.5,0.25,0.1111111111111111,0.5,0.14285714285714285,1,1,0.2,0.2,1,0.25,0.5,1,1,0.0625,1,0.5,0.037037037037037035,0.5,0.2,0.3333333333333333,0.058823529411764705,1,1,0.1111111111111111,0.16666666666666666,0.1,1,0.2,1,1,0.5,0.3333333333333333,0.5,1,1,0.5,1,0.1111111111111111,1,0.5,0.14285714285714285,0.5,0.07692307692307693,0.5,0.5,0.5,0.5,1,0.0625,0.07692307692307693,1,0.5,0.14285714285714285,1,1,1,0.09090909090909091,0.05555555555555555,1,0.2,0.5,0.25,0.09090909090909091,1,1,0.5,0.3333333333333333,0.2,0.058823529411764705,0.5,0.3333333333333333,0.045454545454545456,1,0.5,0.16666666666666666,0.3333333333333333,0.07692307692307693,0.16666666666666666,1,1,1,1,0.1111111111111111,0.25,1,0.5,0.5,0.14285714285714285,0.5,0.5,1,1,1,1,1,0.125,0.3333333333333333,1,1,1,1,1,0.25,0.09090909090909091,1,0.25,1,0.25,0.16666666666666666,1,1,0.06666666666666667,1,0.027777777777777776,1,0.5,0.5,0.3333333333333333,0.5,1,1,0.5,1,1,0.2,1,1,0.2,1,1,1,0.3333333333333333,1,1,0.2,0.25,0.25,0.3333333333333333,1,0.16666666666666666,0.5
knitr,0.01818181818181818,0.25,0.02857142857142857,0.022222222222222223,0.09090909090909091,0.125,1,0.14285714285714285,0.2,0.25,0.25,0.0033444816053511705,0.3333333333333333,1,0.25,0,0.25,1,0.002688172043010753,0.125,0.5,0.5,1,0.5,1,0.5,1,1,0.25,0.3333333333333333,0.5,1,0.5,0.1,1,0.5,1,0.5,1,0.5,1,1,0.2,0.5,1,0.5,1,0.015625,0.0034965034965034965,0.5,1,0.5,0.5,1,1,1,1,0.25,1,1,1,1,1,0.2,1,1,1,0.5,1,1,0.16666666666666666,1,1,1,0.5,1,1,1,0.2,0.5,0.5,1,0.14285714285714285,0.5,1,0.5,0.5,0.5,1,1,0.015151515151515152,1,1,1,1,1,1,1,1,1,0.5,1,0.2,1,1,1,1,0.5,0.5,1,1,1,1,1,0.25,1,1,0.007194244604316547,1,1,1,1,1,1,1,1,1,1,1,0.25,1,1,1,1,1,1,1,0.5,0.2,1,0.03125,1,1,0.5,0.5,0.02631578947368421,1,1,0.5,1,1,1,0.25,1,1,1,0.2,0.5,1,1,1,0.5,1,0.3333333333333333,1,1,1,1,1,1,1,1,1,1,1,1,0.5,1,0.3333333333333333,1,1,0.1111111111111111,1,1,0.014084507042253521,1,0.5,1,0.3333333333333333,1,1,1,1,1,1,1,1,0.25,1,1
csv,0.04,0.009433962264150943,0.03225806451612903,0.022222222222222223,0.125,0.030303030303030304,0.027777777777777776,0.025,0.05263157894736842,0.05263157894736842,0.02631578947368421,0.07692307692307693,0.041666666666666664,0.058823529411764705,0.1111111111111111,0.25,0,0.125,0.3333333333333333,0.023809523809523808,0.058823529411764705,0.06666666666666667,0.2,0.3333333333333333,0.5,0.5,0.03225806451612903,0.14285714285714285,0.16666666666666666,0.125,0.047619047619047616,0.1111111111111111,1,1,0.5,0.09090909090909091,0.25,0.018867924528301886,0.3333333333333333,0.3333333333333333,0.16666666666666666,0.25,0.3333333333333333,0.5,0.1111111111111111,0.2,0.2,0.2,1,0.5,0.125,0.25,0.5,1,0.14285714285714285,1,0.5,1,0.07142857142857142,0.16666666666666666,0.25,0.3333333333333333,0.5,0.14285714285714285,0.3333333333333333,0.16666666666666666,0.16666666666666666,0.5,1,0.14285714285714285,0.1,1,0.3333333333333333,0.5,1,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.14285714285714285,1,1,0.125,1,1,0.5,1,0.3333333333333333,1,0.2,0.5,0.25,0.16666666666666666,0.07692307692307693,1,1,1,0.3333333333333333,0.5,0.14285714285714285,0.5,0.3333333333333333,0.5,0.125,1,1,0.5,1,0.5,0.16666666666666666,1,0.01694915254237288,0.5,0.5,0.25,0.16666666666666666,0.3333333333333333,1,0.5,1,0.5,0.5,0.14285714285714285,1,1,0.5,1,0.5,0.5,0.5,1,1,0.09090909090909091,0.2,0.3333333333333333,1,1,0.5,1,1,1,0.5,0.5,1,1,0.5,1,1,0.2,0.5,1,0.2,1,1,1,0.16666666666666666,0.5,1,0.3333333333333333,1,0.5,1,0.25,1,1,0.2,0.5,1,1,0.0625,0.3333333333333333,1,0.07142857142857142,1,1,0.3333333333333333,1,1,1,0.2,0.3333333333333333,0.5,0.0625,1,0.5,1,1,1,0.5,0.5,0.2,0.5,0.5,1,0.5,0.5,0.2,0.043478260869565216,0.5,0.25,1
subset,0.047619047619047616,0.006493506493506494,0.058823529411764705,0.0625,0.038461538461538464,0.02702702702702703,0.043478260869565216,0.04,0.16666666666666666,0.037037037037037035,0.0625,1,0.047619047619047616,0.05263157894736842,0.14285714285714285,1,0.125,0,1,0.3333333333333333,0.06666666666666667,0.2,0.05263157894736842,0.2,0.06666666666666667,0.07142857142857142,0.3333333333333333,0.2,0.14285714285714285,1,0.09090909090909091,0.25,1,0.5,0.1111111111111111,0.3333333333333333,1,0.5,0.25,1,1,1,1,0.2,0.25,0.5,1,1,1,1,0.1,0.5,0.5,0.25,0.25,0.3333333333333333,0.5,1,1,0.09090909090909091,1,1,0.5,0.5,0.5,0.25,0.25,1,1,0.5,0.5,1,0.5,0.3333333333333333,1,0.2,0.5,0.2,1,0.5,0.3333333333333333,1,1,1,1,1,1,1,1,0.25,1,0.2,1,1,0.25,1,0.2,0.3333333333333333,1,0.3333333333333333,1,1,1,0.3333333333333333,0.16666666666666666,0.09090909090909091,1,0.3333333333333333,1,0.1,0.25,0.5,0.5,0.5,1,0.2,1,1,1,1,0.25,0.25,1,0.5,0.5,0.5,0.5,1,0.16666666666666666,1,0.3333333333333333,1,0.16666666666666666,0.25,1,1,0.16666666666666666,0.5,1,1,0.5,1,0.3333333333333333,1,1,1,1,0.5,0.14285714285714285,1,0.06666666666666667,1,1,0.5,0.5,1,1,1,1,1,1,1,1,1,1,1,0.5,1,0.5,1,1,0.5,1,1,1,1,1,1,0.25,0.14285714285714285,0.5,1,1,0.5,1,1,0.5,1,1,0.16666666666666666,0.14285714285714285,1,1,1,0.2,1,0.5,1,1,0.5
r-markdown,0.04,0.3333333333333333,0.07142857142857142,0.010752688172043012,0.2,0.2,0.5,0.25,0.5,0.5,0.5,0.008771929824561403,0.5,1,1,0.002688172043010753,0.3333333333333333,1,0,0.2,1,1,1,0.5,1,1,0.5,1,1,0.5,1,1,0.5,0.06666666666666667,1,0.3333333333333333,0.14285714285714285,0.5,1,0.5,1,1,0.5,1,1,1,1,0.022222222222222223,0.009009009009009009,1,1,1,1,1,0.5,1,1,1,1,1,1,1,0.5,0.1,1,1,1,0.5,1,1,0.5,1,1,1,1,1,1,1,0.125,1,1,1,0.3333333333333333,1,0.5,0.125,0.3333333333333333,0.3333333333333333,1,1,0.022222222222222223,1,1,0.3333333333333333,1,1,1,1,0.5,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.5,1,1,0.016666666666666666,1,1,1,1,1,1,1,1,1,1,1,0.3333333333333333,1,0.5,1,0.5,1,1,1,1,0.3333333333333333,1,0.038461538461538464,1,1,0.3333333333333333,1,0.3333333333333333,1,1,1,1,1,0.25,0.3333333333333333,0.5,1,1,0.3333333333333333,1,1,1,1,0.5,1,0.5,1,1,1,1,1,1,0.5,1,1,1,1,1,0.5,1,1,1,1,0.5,0.3333333333333333,1,0.013157894736842105,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
python,0.02631578947368421,0.017857142857142856,0.02631578947368421,0.1111111111111111,0.16666666666666666,0.2,0.047619047619047616,0.16666666666666666,0.058823529411764705,0.08333333333333333,0.25,0.06666666666666667,0.125,0.041666666666666664,0.022222222222222223,0.125,0.023809523809523808,0.3333333333333333,0.2,0,0.25,0.07142857142857142,0.09090909090909091,0.0625,1,0.25,0.16666666666666666,0.5,1,0.1111111111111111,0.5,0.016129032258064516,0.3333333333333333,1,1,0.05,1,0.04,0.3333333333333333,0.14285714285714285,0.06666666666666667,0.5,0.16666666666666666,0.3333333333333333,0.3333333333333333,0.25,1,0.1,1,0.3333333333333333,0.2,0.25,0.3333333333333333,0.14285714285714285,0.16666666666666666,0.5,1,0.5,0.05555555555555555,0.3333333333333333,0.09090909090909091,1,1,0.5,1,0.05,0.2,0.25,0.1,0.125,0.05263157894736842,0.5,0.16666666666666666,1,1,0.5,1,0.2,0.08333333333333333,0.14285714285714285,0.5,1,0.25,0.14285714285714285,0.5,1,0.3333333333333333,0.06666666666666667,0.5,0.5,0.16666666666666666,0.5,0.14285714285714285,1,0.5,1,1,1,0.1,1,0.06666666666666667,0.3333333333333333,0.06666666666666667,1,0.5,0.2,1,0.14285714285714285,0.025,1,0.125,0.5,1,0.2,0.07142857142857142,0.05555555555555555,0.09090909090909091,0.2,1,1,1,0.3333333333333333,1,0.3333333333333333,1,0.011764705882352941,0.5,0.16666666666666666,0.5,0.5,0.5,0.1111111111111111,0.5,0.1111111111111111,1,0.5,0.5,0.5,0.5,1,0.5,0.14285714285714285,0.14285714285714285,1,0.1,0.3333333333333333,0.5,1,1,1,0.5,1,1,0.3333333333333333,0.09090909090909091,0.3333333333333333,1,0.3333333333333333,1,0.5,1,0.5,1,1,0.25,1,0.5,1,1,1,0.3333333333333333,0.16666666666666666,0.25,0.5,0.5,1,0.2,0.125,0.5,0.5,0.25,0.14285714285714285,0.5,1,1,0.16666666666666666,0.3333333333333333,0.3333333333333333,0.5,1,1,1,0.2,1,0.5,0.0045871559633027525,0.14285714285714285,0.2,0.3333333333333333,0.3333333333333333
date,0.01694915254237288,0.010309278350515464,0.02631578947368421,0.07692307692307693,0.022222222222222223,0.027777777777777776,0.25,0.041666666666666664,0.06666666666666667,0.0625,0.045454545454545456,0.5,0.0625,0.022727272727272728,0.14285714285714285,0.5,0.058823529411764705,0.06666666666666667,1,0.25,0,0.05555555555555555,0.1,1,0.125,0.16666666666666666,0.03333333333333333,0.5,0.08333333333333333,1,0.07692307692307693,1,1,0.25,0.06666666666666667,0.1111111111111111,1,0.03225806451612903,1,1,1,0.5,0.5,0.25,0.25,1,0.3333333333333333,1,1,1,0.009174311926605505,0.5,1,0.5,0.5,0.5,1,1,0.3333333333333333,0.07692307692307693,0.5,0.125,1,0.5,0.08333333333333333,0.3333333333333333,0.047619047619047616,1,1,1,0.14285714285714285,1,1,0.5,0.5,1,1,0.010638297872340425,1,1,1,1,0.5,1,1,1,0.5,1,0.3333333333333333,0.5,1,1,0.5,0.5,0.3333333333333333,0.0625,0.3333333333333333,0.1111111111111111,0.3333333333333333,0.5,0.14285714285714285,1,1,0.3333333333333333,0.25,0.16666666666666666,1,0.5,0.5,0.25,0.16666666666666666,0.3333333333333333,1,1,0.3333333333333333,1,1,1,1,1,0.16666666666666666,0.2,1,1,0.07142857142857142,1,0.14285714285714285,1,0.5,1,1,0.5,0.16666666666666666,1,0.5,1,0.16666666666666666,0.3333333333333333,1,1,1,1,1,1,1,1,1,0.5,0.25,1,0.16666666666666666,1,1,1,0.5,1,1,1,1,1,1,1,1,1,1,1,0.5,1,0.5,1,1,0.1,1,1,0.5,1,1,1,0.3333333333333333,0.3333333333333333,0.125,1,1,0.3333333333333333,1,1,1,1,0.25,0.5,0.25,1,1,1,0.25,1,0.5,0.5,1,1
string,0.07142857142857142,0.008620689655172414,0.125,0.14285714285714285,0.045454545454545456,0.05555555555555555,0.05555555555555555,0.02702702702702703,0.003676470588235294,0.03225806451612903,0.05,1,0.024390243902439025,0.5,0.3333333333333333,0.5,0.06666666666666667,0.2,1,0.07142857142857142,0.05555555555555555,0,0.019230769230769232,1,0.14285714285714285,0.3333333333333333,0.125,0.25,0.09090909090909091,1,1,1,1,1,0.3333333333333333,0.25,1,0.2,1,1,0.3333333333333333,0.5,1,0.5,0.05555555555555555,0.3333333333333333,1,0.16666666666666666,1,0.5,0.16666666666666666,1,0.5,1,0.2,1,1,1,0.5,0.01818181818181818,0.5,0.25,0.5,1,1,0.058823529411764705,0.08333333333333333,1,0.2,0.09090909090909091,0.2,0.5,1,0.041666666666666664,1,0.5,1,0.14285714285714285,1,1,1,1,1,1,1,0.5,1,0.25,0.5,0.021739130434782608,0.3333333333333333,0.05263157894736842,0.023255813953488372,1,0.25,1,1,0.3333333333333333,0.25,1,0.3333333333333333,1,1,0.14285714285714285,0.05,0.25,1,0.5,1,0.027777777777777776,0.5,0.5,0.07692307692307693,1,1,0.25,1,1,1,1,0.25,0.5,0.5,1,0.5,1,0.16666666666666666,1,0.3333333333333333,1,1,1,0.02,0.16666666666666666,0.3333333333333333,1,0.5,1,1,1,1,1,1,1,1,1,1,1,0.5,1,0.14285714285714285,1,1,1,0.25,1,1,1,1,1,1,1,1,1,1,1,0.2,1,1,1,1,0.05263157894736842,1,1,1,1,1,1,0.3333333333333333,0.3333333333333333,0.5,0.16666666666666666,1,1,1,1,1,1,0.5,0.5,0.07142857142857142,1,1,1,0.5,0.5,0.16666666666666666,1,1,1
vector,0.125,0.008928571428571428,0.05,0.25,0.16666666666666666,0.2,0.008333333333333333,0.018867924528301886,0.05,0.0196078431372549,0.0196078431372549,0.16666666666666666,0.009259259259259259,0.16666666666666666,0.09090909090909091,1,0.2,0.05263157894736842,1,0.09090909090909091,0.1,0.019230769230769232,0,1,0.2,0.5,0.1111111111111111,0.25,0.06666666666666667,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.3333333333333333,1,0.5,0.2,0.5,0.3333333333333333,0.5,0.5,1,0.5,0.3333333333333333,0.25,0.07692307692307693,0.5,0.2,0.5,1,1,0.25,0.3333333333333333,1,1,0.16666666666666666,0.3333333333333333,1,1,1,0.125,0.5,1,1,1,0.5,0.03225806451612903,0.047619047619047616,0.5,0.09090909090909091,1,0.5,1,0.25,0.25,0.5,0.3333333333333333,1,0.5,1,1,1,1,0.5,1,0.5,1,1,1,0.5,0.07142857142857142,0.5,0.1111111111111111,0.16666666666666666,0.5,0.3333333333333333,1,0.25,0.08333333333333333,0.5,1,1,1,1,0.1,0.2,0.03571428571428571,1,0.1,1,0.25,0.5,0.5,1,0.5,1,0.1,1,1,1,0.5,0.07142857142857142,0.5,1,1,0.5,1,0.09090909090909091,1,0.3333333333333333,1,1,1,0.047619047619047616,0.25,0.5,1,0.5,0.5,1,1,1,1,0.3333333333333333,1,1,1,1,0.25,0.3333333333333333,1,0.125,1,1,1,0.3333333333333333,1,0.5,1,1,1,1,0.3333333333333333,1,1,0.25,0.5,0.125,1,1,1,0.25,0.25,1,0.5,0.2,1,1,0.5,1,0.25,1,1,1,0.3333333333333333,1,0.5,0.16666666666666666,1,0.3333333333333333,0.3333333333333333,0.2,1,1,1,0.5,1,0.3333333333333333,1,1,1
regression,0.0196078431372549,0.05263157894736842,0.014285714285714285,0.25,0.1,0.3333333333333333,0.0625,0.03571428571428571,1,0.05263157894736842,0.1111111111111111,0.2,0.3333333333333333,0.02564102564102564,0.010101010101010102,0.5,0.3333333333333333,0.2,0.5,0.0625,1,1,1,0,0.25,0.2,1,0.16666666666666666,0.5,1,0.16666666666666666,0.02,0.5,0.25,0.3333333333333333,0.5,1,0.3333333333333333,1,0.2,1,1,0.2,0.3333333333333333,0.16666666666666666,1,1,0.5,0.1111111111111111,0.5,0.2,0.3333333333333333,1,0.005291005291005291,0.1,0.16666666666666666,0.5,0.5,1,0.5,0.5,0.5,0.012195121951219513,1,0.3333333333333333,0.5,1,0.5,0.5,1,1,1,0.3333333333333333,1,0.5,0.125,1,0.25,1,0.023809523809523808,1,1,1,0.1111111111111111,0.1111111111111111,1,0.5,1,0.5,1,1,0.09090909090909091,0.5,1,0.5,1,1,1,1,0.5,1,0.09090909090909091,1,1,1,1,1,0.5,0.16666666666666666,1,1,0.2,1,1,1,0.5,0.029411764705882353,1,0.05555555555555555,1,1,0.3333333333333333,1,0.14285714285714285,1,1,1,0.07692307692307693,0.5,0.3333333333333333,0.16666666666666666,1,1,0.5,1,0.034482758620689655,0.5,1,1,1,1,0.3333333333333333,0.5,1,1,0.5,0.5,0.5,1,1,1,1,1,1,0.5,0.14285714285714285,1,1,1,1,1,0.2,0.1111111111111111,1,0.3333333333333333,1,0.5,0.16666666666666666,1,1,0.2,1,0.5,1,0.25,1,0.2,0.5,0.3333333333333333,1,1,1,1,1,1,0.5,1,1,0.5,0.5,1,1,0.125,1,1,1,1,1,0.1111111111111111,0.2
